X,Y,Index_,Event_Unique_ID,Occurrence_Date,Occurrence_year,Month,Day_of_week,Occurrence_Hour,Time_Range,Division,Death,Injuries,Hood_ID,Neighbourhood,Longitude,Latitude,ObjectId
-8855390.29740208,5423336.32372319,1888,GO-20124338581,2012/02/09 05:00:00+00,2012,February,Thursday,13,Afternoon,D23,0,1,5,Elms-Old Rexdale (5),-79.54932451,43.72729069,1055
-8855390.29740208,5423336.32372319,1889,GO-20124435137,2012/02/09 05:00:00+00,2012,February,Thursday,0,Night,D23,0,0,5,Elms-Old Rexdale (5),-79.54932451,43.72729069,1056
-8818050.27481426,5428723.80525539,1890,GO-20124246775,2012/02/10 05:00:00+00,2012,February,Friday,14,Afternoon,D43,0,1,137,Woburn (137),-79.21389338,43.76225368,1057
-8855701.26060724,5418486.33549972,1891,GO-20124295356,2012/02/11 05:00:00+00,2012,February,Saturday,11,Morning,D23,0,0,6,Kingsview Village-The Westway (6),-79.55211794,43.69579839,1058
-8850340.68166004,5429574.26979405,1893,GO-20124268362,2012/02/18 05:00:00+00,2012,February,Saturday,0,Night,D31,0,0,27,York University Heights (27),-79.50396304,43.76777105,1059
-8855390.29740208,5423336.32372319,1894,GO-20124270274,2012/02/19 05:00:00+00,2012,February,Sunday,16,Afternoon,D23,0,1,5,Elms-Old Rexdale (5),-79.54932451,43.72729069,1060
-8841593.2628652,5427986.13525931,1895,GO-20124085703,2012/02/20 05:00:00+00,2012,February,Monday,15,Afternoon,D32,2,0,38,Lansing-Westgate (38),-79.42538364,43.75746765,1061
-8855701.26060724,5418486.33549972,1896,GO-20124329571,2012/02/21 05:00:00+00,2012,February,Tuesday,21,Evening,D23,0,0,6,Kingsview Village-The Westway (6),-79.55211794,43.69579839,1062
-8859118.04539791,5414818.66286419,1897,GO-20124364855,2012/02/23 05:00:00+00,2012,February,Thursday,20,Evening,D23,0,0,1,West Humber-Clairville (1),-79.58281144,43.6719722,1063
-8839556.05829755,5415262.67562137,1898,GO-20124010646,2012/02/26 05:00:00+00,2012,February,Sunday,19,Evening,D14,0,1,95,Annex (95),-79.40708312,43.67485713,1064
-8851154.83345388,5418878.35275941,1899,GO-20124274524,2012/03/11 05:00:00+00,2012,March,Sunday,3,Night,D12,0,0,113,Weston (113),-79.51127669,43.69834448,1065
-8856605.10251482,5405196.59540379,1900,GO-20124291371,2012/03/12 04:00:00+00,2012,March,Monday,19,Evening,D22,0,1,14,Islington-City Centre West (14),-79.56023729,43.60941968,1066
-8848899.00185909,5428916.30308598,1901,GO-20124330549,2012/03/13 04:00:00+00,2012,March,Tuesday,3,Night,D31,0,0,27,York University Heights (27),-79.49101221,43.76350255,1067
-8843651.09048172,5422134.15773739,1902,GO-20124356312,2012/03/13 04:00:00+00,2012,March,Tuesday,22,Evening,D32,0,0,32,Englemount-Lawrence (32),-79.44386942,43.71948624,1068
-8843618.46941814,5422649.61529343,1903,GO-20124361640,2012/03/14 04:00:00+00,2012,March,Wednesday,20,Evening,D32,0,0,32,Englemount-Lawrence (32),-79.44357638,43.72283271,1069
-8853320.85693628,5426515.20381386,1904,GO-20123893358,2012/03/15 04:00:00+00,2012,March,Thursday,2,Night,D31,0,1,22,Humbermede (22),-79.53073441,43.74792305,1070
-8838865.47781766,5411625.02802243,1905,GO-20124429586,2012/03/16 04:00:00+00,2012,March,Friday,2,Night,D14,0,0,78,Kensington-Chinatown (78),-79.40087953,43.65121778,1071
-8845221.71164886,5414321.26181051,1906,GO-20124436256,2012/03/18 04:00:00+00,2012,March,Sunday,2,Night,D11,0,1,91,Weston-Pellam Park (91),-79.45797855,43.66874022,1072
-8853716.91721299,5422817.21871292,1907,GO-20124211876,2012/03/19 04:00:00+00,2012,March,Monday,9,Morning,D31,0,0,23,Pelmo Park-Humberlea (23),-79.53429228,43.72392079,1073
-8859224.47573666,5426344.5483571,1908,GO-20124313193,2012/03/19 04:00:00+00,2012,March,Monday,13,Afternoon,D23,0,0,2,Mount Olive-Silverstone-Jamestown (2),-79.58376752,43.7468156,1074
-8818977.23555369,5426993.22386777,1909,GO-20123696806,2012/03/19 04:00:00+00,2012,March,Monday,21,Evening,D43,0,0,137,Woburn (137),-79.22222041,43.751025,1075
-8830757.52493212,5421537.6792465,1910,GO-20124387873,2012/03/20 04:00:00+00,2012,March,Tuesday,21,Evening,D54,0,1,44,Flemingdon Park (44),-79.32804455,43.71561353,1076
-8845001.88682399,5414221.63646002,1911,GO-20124379719,2012/03/20 04:00:00+00,2012,March,Tuesday,17,Afternoon,D11,0,1,91,Weston-Pellam Park (91),-79.45600383,43.66809286,1077
-8859515.03519236,5424140.19849096,1912,GO-20124290820,2012/03/22 04:00:00+00,2012,March,Thursday,21,Evening,D23,0,0,2,Mount Olive-Silverstone-Jamestown (2),-79.58637766,43.73250887,1078
-8828573.35525953,5425109.30625166,1913,GO-20124348745,2012/03/23 04:00:00+00,2012,March,Friday,12,Afternoon,D41,0,0,43,Victoria Village (43),-79.30842382,43.73879902,1079
-8855390.29740208,5423336.32372319,1914,GO-20124336213,2012/03/28 04:00:00+00,2012,March,Wednesday,19,Evening,D23,0,0,5,Elms-Old Rexdale (5),-79.54932451,43.72729069,1080
-8835844.06646245,5414098.85295627,1915,GO-20124386103,2012/03/28 04:00:00+00,2012,March,Wednesday,17,Afternoon,D51,0,0,71,Cabbagetown-South St.James Town (71),-79.37373773,43.66729501,1081
-8843795.66555719,5421050.35475666,1916,GO-20124355579,2012/03/28 04:00:00+00,2012,March,Wednesday,20,Evening,D13,0,0,31,Yorkdale-Glen Park (31),-79.44516816,43.71244933,1082
-8841483.05100334,5413322.50379904,1917,GO-20124254029,2012/03/30 04:00:00+00,2012,March,Friday,1,Night,D14,0,0,80,Palmerston-Little Italy (80),-79.42439359,43.66225003,1083
-8834105.73580326,5413160.58141167,1918,GO-20124331851,2012/04/01 04:00:00+00,2012,April,Sunday,10,Morning,D51,0,0,72,Regent Park (72),-79.35812204,43.66119775,1084
-8823411.03521224,5423124.40507587,1919,GO-20124425469,2012/04/02 04:00:00+00,2012,April,Monday,20,Evening,D41,0,0,124,Kennedy Park (124),-79.26204991,43.72591499,1085
-8855709.65743643,5418938.1401301,1920,GO-20124291732,2012/04/03 04:00:00+00,2012,April,Tuesday,15,Afternoon,D23,0,0,6,Kingsview Village-The Westway (6),-79.55219337,43.69873278,1086
-8859709.60496435,5426267.62691806,1921,GO-20124323229,2012/04/05 04:00:00+00,2012,April,Thursday,22,Evening,D23,0,0,2,Mount Olive-Silverstone-Jamestown (2),-79.58812551,43.74631642,1087
-8842523.25149477,5416809.23232903,1425,GO-20103427476,2010/05/03 04:00:00+00,2010,May,Monday,15,Afternoon,D13,1,0,107,Oakwood Village (107),-79.43373787,43.68490465,1088
-8853674.93863301,5424473.44273893,1426,GO-20103515868,2010/05/08 04:00:00+00,2010,May,Saturday,2,Night,D31,0,0,23,Pelmo Park-Humberlea (23),-79.53391518,43.73467192,1089
-8859091.29087149,5424365.5223886,1427,GO-20103740835,2010/05/12 04:00:00+00,2010,May,Wednesday,0,Night,D23,0,0,2,Mount Olive-Silverstone-Jamestown (2),-79.5825711,43.73397143,1090
-8820964.16156013,5432826.90738598,1428,GO-20103842165,2010/05/12 04:00:00+00,2010,May,Wednesday,23,Evening,D41,0,0,128,Agincourt South-Malvern West (128),-79.24006927,43.78886777,1091
-8837491.45800321,5429772.21312423,1429,GO-20103783339,2010/05/13 04:00:00+00,2010,May,Thursday,18,Evening,D33,0,1,51,Willowdale East (51),-79.3885365,43.76905513,1092
-8846600.25214782,5417782.34779722,1430,GO-20103577964,2010/05/17 04:00:00+00,2010,May,Monday,1,Night,D12,1,0,110,Keelesdale-Eglinton West (110),-79.47036219,43.69122583,1093
-8849310.45650818,5415129.33395907,1431,GO-20103419441,2010/05/18 04:00:00+00,2010,May,Tuesday,18,Evening,D12,0,0,111,Rockcliffe-Smythe (111),-79.49470837,43.67399077,1094
-8860785.05588573,5425478.86861302,1432,GO-20103462441,2010/05/22 04:00:00+00,2010,May,Saturday,0,Night,D31,0,1,1,West Humber-Clairville (1),-79.59778645,43.74119755,1095
-8850972.67246554,5425243.99550587,1433,GO-20103726182,2010/05/24 04:00:00+00,2010,May,Monday,0,Night,D31,0,1,25,Glenfield-Jane Heights (25),-79.50964031,43.73967319,1096
-8850972.67246554,5425243.99550587,1434,GO-20103849557,2010/05/24 04:00:00+00,2010,May,Monday,22,Evening,D31,0,0,25,Glenfield-Jane Heights (25),-79.50964031,43.73967319,1097
-8843423.3864633,5422615.28259967,1435,GO-20103849148,2010/05/24 04:00:00+00,2010,May,Monday,23,Evening,D32,0,0,32,Englemount-Lawrence (32),-79.44182392,43.72260982,1098
-8843423.3864633,5422615.28259967,1436,GO-20103762592,2010/05/25 04:00:00+00,2010,May,Tuesday,23,Evening,D32,0,1,32,Englemount-Lawrence (32),-79.44182392,43.72260982,1099
-8830079.54581859,5428393.66110992,1437,GO-20103528237,2010/05/26 04:00:00+00,2010,May,Wednesday,17,Afternoon,D33,0,1,45,Parkwoods-Donalda (45),-79.32195416,43.76011174,1100
-8851795.75319573,5427583.46668692,1438,GO-20103789143,2010/05/26 04:00:00+00,2010,May,Wednesday,22,Evening,D31,0,0,25,Glenfield-Jane Heights (25),-79.51703417,43.75485496,1101
-8838095.09128162,5412547.42464947,1439,GO-20103734071,2010/05/29 04:00:00+00,2010,May,Saturday,3,Night,D52,0,1,78,Kensington-Chinatown (78),-79.39395903,43.65721288,1102
-8843399.61863882,5413140.92681091,1440,GO-20103644289,2010/05/31 04:00:00+00,2010,May,Monday,3,Night,D14,0,1,93,Dovercourt-Wallace Emerson-Junction (93),-79.44161041,43.66107002,1103
-8814910.16237282,5427385.64893071,1441,GO-20103762306,2010/06/01 04:00:00+00,2010,June,Tuesday,22,Evening,D43,0,0,140,Guildwood (140),-79.18568527,43.75357139,1104
-8834678.09164434,5413095.50273115,1442,GO-20103538498,2010/06/01 04:00:00+00,2010,June,Tuesday,23,Evening,D51,0,0,72,Regent Park (72),-79.3632636,43.66077482,1105
-8850983.7198118,5428447.39115104,1443,GO-20103711756,2010/06/05 04:00:00+00,2010,June,Saturday,17,Afternoon,D31,0,0,24,Black Creek (24),-79.50973955,43.76046034,1106
-8853501.5819032,5426709.07791449,1444,GO-20103633923,2010/06/06 04:00:00+00,2010,June,Sunday,3,Night,D31,0,0,22,Humbermede (22),-79.53235789,43.74918115,1107
-8842045.48827779,5409943.75390424,1445,GO-20103823536,2010/06/07 04:00:00+00,2010,June,Monday,14,Afternoon,D14,0,0,85,South Parkdale (85),-79.42944605,43.64028883,1108
-8851698.72824075,5419157.92478884,1447,GO-20103664891,2010/06/11 04:00:00+00,2010,June,Friday,16,Afternoon,D12,0,1,113,Weston (113),-79.51616258,43.70016019,1109
-8851244.90650666,5419301.55805523,1448,GO-20103773142,2010/06/11 04:00:00+00,2010,June,Friday,17,Afternoon,D12,0,1,113,Weston (113),-79.51208583,43.70109301,1110
-8825070.17095928,5419502.14978884,1449,GO-20103757759,2010/06/13 04:00:00+00,2010,June,Sunday,20,Evening,D41,0,2,121,Oakridge (121),-79.27695418,43.70239572,1111
-8850807.95858099,5418554.17584019,1450,GO-20103476092,2010/06/17 04:00:00+00,2010,June,Thursday,22,Evening,D12,0,0,113,Weston (113),-79.50816066,43.69623901,1112
-8822735.64650325,5427771.40650152,1451,GO-20103133225,2010/06/19 04:00:00+00,2010,June,Saturday,22,Evening,D43,0,1,127,Bendale (127),-79.25598279,43.75607441,1113
-8838720.92277969,5411433.47352523,1452,GO-20103664274,2010/06/19 04:00:00+00,2010,June,Saturday,2,Night,D14,0,1,78,Kensington-Chinatown (78),-79.39958097,43.6499727,1114
-8857764.59519897,5428142.10818793,1453,GO-20103574836,2010/06/20 04:00:00+00,2010,June,Sunday,1,Night,D31,0,0,21,Humber Summit (21),-79.57065319,43.75847964,1115
-8818788.12488953,5425730.92364932,1454,GO-20103762810,2010/06/21 04:00:00+00,2010,June,Monday,21,Evening,D43,0,1,139,Scarborough Village (139),-79.2205216,43.74283338,1116
-8824697.94975153,5418265.52912819,1455,GO-20103515192,2010/06/24 04:00:00+00,2010,June,Thursday,14,Afternoon,D41,0,2,121,Oakridge (121),-79.27361046,43.69436424,1117
-8849447.02993866,5419093.97558372,1456,GO-20103845016,2010/06/25 04:00:00+00,2010,June,Friday,15,Afternoon,D12,0,0,30,Brookhaven-Amesbury (30),-79.49593523,43.69974487,1118
-8829385.9908819,5434045.97237512,1457,GO-20102413416,2010/06/26 04:00:00+00,2010,June,Saturday,22,Evening,D42,0,1,117,L'Amoreaux (117),-79.31572385,43.79677275,1119
-8855409.63025804,5423391.77582808,1458,GO-20103804815,2010/06/27 04:00:00+00,2010,June,Sunday,0,Night,D23,0,0,5,Elms-Old Rexdale (5),-79.54949818,43.72765066,1120
-8851058.18475878,5426716.21439604,1459,GO-20103816829,2010/06/28 04:00:00+00,2010,June,Monday,0,Night,D31,0,0,25,Glenfield-Jane Heights (25),-79.51040848,43.74922746,1121
-8848785.44595973,5405462.88501163,1460,GO-20103807929,2010/06/29 04:00:00+00,2010,June,Tuesday,1,Night,D22,0,0,17,Mimico (includes Humber Bay Shores) (17),-79.48999212,43.61115169,1122
-8848386.88433406,5426030.5641259,1461,GO-20103776066,2010/07/02 04:00:00+00,2010,July,Friday,0,Night,D31,1,0,26,Downsview-Roding-CFB (26),-79.48641178,43.74477798,1123
-8829216.30769528,5425525.21498706,1462,GO-20103695792,2010/07/02 04:00:00+00,2010,July,Friday,14,Afternoon,D33,0,1,43,Victoria Village (43),-79.31419956,43.74149834,1124
-8813339.35084936,5434988.781124,1463,GO-20103856995,2010/07/03 04:00:00+00,2010,July,Saturday,5,Night,D42,0,0,131,Rouge (131),-79.17157443,43.80288564,1125
-8861462.90141588,5425855.5122562,1464,GO-20103859861,2010/07/03 04:00:00+00,2010,July,Saturday,0,Night,D23,0,0,1,West Humber-Clairville (1),-79.60387564,43.74364194,1126
-8819552.36436328,5425853.69709893,1465,GO-20103762824,2010/07/04 04:00:00+00,2010,July,Sunday,21,Evening,D43,0,0,137,Woburn (137),-79.22738688,43.74363016,1127
-8852235.0421703,5421930.61779332,1466,GO-20103787248,2010/07/04 04:00:00+00,2010,July,Sunday,2,Night,D31,0,1,26,Downsview-Roding-CFB (26),-79.52098037,43.71816476,1128
-8850464.52681994,5420296.22454666,1467,GO-20103735763,2010/07/04 04:00:00+00,2010,July,Sunday,4,Night,D31,0,2,113,Weston (113),-79.50507556,43.70755243,1129
-8850948.51947562,5418718.27294126,1468,GO-20103746943,2010/07/04 04:00:00+00,2010,July,Sunday,12,Afternoon,D12,0,0,113,Weston (113),-79.50942334,43.6973048,1130
-8834105.73580326,5413160.58141167,1469,GO-20103825553,2010/07/04 04:00:00+00,2010,July,Sunday,1,Night,D51,0,2,72,Regent Park (72),-79.35812204,43.66119775,1131
-8828196.64008393,5438271.70712156,1470,GO-20103809416,2010/07/04 04:00:00+00,2010,July,Sunday,4,Night,D31,0,1,130,Milliken (130),-79.30503973,43.82416627,1132
-8823920.27624162,5427744.31069035,1471,GO-20103757791,2010/07/06 04:00:00+00,2010,July,Tuesday,12,Afternoon,D41,1,0,126,Dorset Park (126),-79.2666245,43.7558986,1133
-8851162.98983297,5426856.11274016,1472,GO-20103807892,2010/07/07 04:00:00+00,2010,July,Wednesday,20,Evening,D31,0,0,25,Glenfield-Jane Heights (25),-79.51134996,43.75013528,1134
-8850853.68417502,5423760.42826668,1473,GO-20103886506,2010/07/08 04:00:00+00,2010,July,Thursday,18,Evening,D31,0,0,26,Downsview-Roding-CFB (26),-79.50857142,43.73004373,1135
-8820170.28327195,5431389.10470631,1474,GO-20103785149,2010/07/08 04:00:00+00,2010,July,Thursday,0,Night,D43,0,0,137,Woburn (137),-79.23293774,43.77954305,1136
-8856251.92139276,5422480.96134095,1475,GO-20103786271,2010/07/09 04:00:00+00,2010,July,Friday,2,Night,D23,0,0,5,Elms-Old Rexdale (5),-79.55706461,43.72173779,1137
-8830932.20747707,5421491.16961883,1476,GO-20103883089,2010/07/10 04:00:00+00,2010,July,Saturday,17,Afternoon,D54,0,1,44,Flemingdon Park (44),-79.32961375,43.71531155,1138
-8847906.94482104,5416151.64717462,1477,GO-20103746947,2010/07/10 04:00:00+00,2010,July,Saturday,21,Evening,D12,0,1,111,Rockcliffe-Smythe (111),-79.48210041,43.68063272,1139
-8838517.42184497,5411785.28957688,1479,GO-20103360930,2010/07/10 04:00:00+00,2010,July,Saturday,3,Night,D52,1,0,78,Kensington-Chinatown (78),-79.39775289,43.65225944,1140
-8850783.77887439,5417779.29952167,1480,GO-20103877629,2010/07/11 04:00:00+00,2010,July,Sunday,20,Evening,D12,0,1,115,Mount Dennis (115),-79.50794345,43.69120603,1141
-8850983.7198118,5428447.39115104,1481,GO-20103708624,2010/07/12 04:00:00+00,2010,July,Monday,0,Night,D31,0,0,24,Black Creek (24),-79.50973955,43.76046034,1142
-8830932.20747707,5421491.16961883,1482,GO-20103587228,2010/07/13 04:00:00+00,2010,July,Tuesday,23,Evening,D54,1,0,44,Flemingdon Park (44),-79.32961375,43.71531155,1143
-8850803.29540752,5422071.35387731,1483,GO-20103803013,2010/07/14 04:00:00+00,2010,July,Wednesday,1,Night,D31,0,0,26,Downsview-Roding-CFB (26),-79.50811877,43.71907849,1144
-8836068.07244738,5414462.15127428,1484,GO-20103544941,2010/07/16 04:00:00+00,2010,July,Friday,23,Evening,D51,0,0,74,North St.James Town (74),-79.37575001,43.6696557,1145
-8823080.67569899,5432601.97186393,1485,GO-20103686077,2010/07/16 04:00:00+00,2010,July,Friday,23,Evening,D42,1,0,128,Agincourt South-Malvern West (128),-79.25908224,43.78740907,1146
-8851058.18475878,5426716.21439604,1487,GO-20103832872,2010/07/18 04:00:00+00,2010,July,Sunday,22,Evening,D31,0,0,25,Glenfield-Jane Heights (25),-79.51040848,43.74922746,1147
-8834103.47713079,5412840.93197942,1488,GO-20103743439,2010/07/19 04:00:00+00,2010,July,Monday,22,Evening,D51,0,0,72,Regent Park (72),-79.35810175,43.6591204,1148
-8843423.3864633,5422615.28259967,1490,GO-20103875191,2010/07/23 04:00:00+00,2010,July,Friday,0,Night,D32,0,0,32,Englemount-Lawrence (32),-79.44182392,43.72260982,1149
-8843218.00422918,5422450.13810485,1491,GO-20103847250,2010/07/23 04:00:00+00,2010,July,Friday,0,Night,D32,0,0,32,Englemount-Lawrence (32),-79.43997894,43.72153768,1150
-8831021.27197527,5434050.86747824,1492,GO-20103810425,2010/07/23 04:00:00+00,2010,July,Friday,2,Night,D42,0,0,117,L'Amoreaux (117),-79.33041383,43.79680449,1151
-8837671.79223871,5420428.10857213,1493,GO-20103663046,2010/07/23 04:00:00+00,2010,July,Friday,23,Evening,D53,0,0,104,Mount Pleasant West (104),-79.39015647,43.70840884,1152
-8835255.7218029,5411248.61676965,1494,GO-20103825918,2010/07/23 04:00:00+00,2010,July,Friday,22,Evening,D51,0,1,77,Waterfront Communities-The Island (77),-79.36845254,43.64877113,1153
-8862342.13392362,5424013.86138744,1495,GO-20103804848,2010/07/26 04:00:00+00,2010,July,Monday,21,Evening,D23,1,0,1,West Humber-Clairville (1),-79.61177392,43.73168881,1154
-8842477.38675137,5412157.79773364,1496,GO-20103908971,2010/07/27 04:00:00+00,2010,July,Tuesday,21,Evening,D14,0,0,83,Dufferin Grove (83),-79.43332586,43.65468058,1155
-8850062.66902415,5413728.15009001,1497,GO-20103397840,2010/07/27 04:00:00+00,2010,July,Tuesday,13,Afternoon,D11,0,1,114,Lambton Baby Point (114),-79.50146561,43.66488611,1156
-8855701.26060724,5418486.33549972,1498,GO-20103880874,2010/07/28 04:00:00+00,2010,July,Wednesday,23,Evening,D23,0,0,6,Kingsview Village-The Westway (6),-79.55211794,43.69579839,1157
-8839572.99555807,5411754.35740034,1499,GO-20103745933,2010/07/30 04:00:00+00,2010,July,Friday,4,Night,D14,0,4,81,Trinity-Bellwoods (81),-79.40723527,43.65205839,1158
-8850661.4632443,5425344.3978041,1500,GO-20103520868,2010/07/30 04:00:00+00,2010,July,Friday,14,Afternoon,D31,1,0,25,Glenfield-Jane Heights (25),-79.50684467,43.74032482,1159
-8853047.77130105,5419833.51733694,1501,GO-20103816860,2010/08/02 04:00:00+00,2010,August,Monday,19,Evening,D31,0,1,113,Weston (113),-79.52828124,43.70454767,1160
-8835820.4010519,5413121.29841083,1502,GO-20103786509,2010/08/04 04:00:00+00,2010,August,Wednesday,4,Night,D51,0,1,73,Moss Park (73),-79.37352514,43.66094246,1161
-8826680.89497297,5423290.91415534,1503,GO-20103801996,2010/08/05 04:00:00+00,2010,August,Thursday,22,Evening,D43,0,1,120,Clairlea-Birchmount (120),-79.29142356,43.72699591,1162
-8829328.17821756,5428047.9513868,1504,GO-20103520078,2010/08/06 04:00:00+00,2010,August,Friday,0,Night,D41,0,1,45,Parkwoods-Donalda (45),-79.31520451,43.75786873,1163
-8826409.04943687,5418035.2257722,1505,GO-20103841789,2010/08/07 04:00:00+00,2010,August,Saturday,16,Afternoon,D41,0,2,61,Taylor-Massey (61),-79.28898153,43.69286837,1164
-8817036.82996245,5434149.72937694,1506,GO-20103868945,2010/08/07 04:00:00+00,2010,August,Saturday,21,Evening,D42,0,0,132,Malvern (132),-79.20478945,43.79744551,1165
-8857697.22019036,5428442.19538382,1507,GO-20103877117,2010/08/08 04:00:00+00,2010,August,Sunday,23,Evening,D31,0,1,21,Humber Summit (21),-79.57004795,43.76042663,1166
-8816458.28141809,5437206.68201767,1508,GO-20103770911,2010/08/08 04:00:00+00,2010,August,Sunday,0,Night,D42,0,0,131,Rouge (131),-79.19959226,43.81726338,1167
-8836220.33969967,5420832.91672103,1509,GO-20103838148,2010/08/09 04:00:00+00,2010,August,Monday,0,Night,D53,0,1,99,Mount Pleasant East (99),-79.37711785,43.71103745,1168
-8855524.03552512,5422998.60869784,1510,GO-20103819002,2010/08/13 04:00:00+00,2010,August,Friday,17,Afternoon,D23,0,0,5,Elms-Old Rexdale (5),-79.5505259,43.72509835,1169
-8836068.07244738,5414462.15127428,1511,GO-20103577793,2010/08/14 04:00:00+00,2010,August,Saturday,23,Evening,D51,1,0,74,North St.James Town (74),-79.37575001,43.6696557,1170
-8853323.83918544,5410615.43460134,1512,GO-20103436989,2010/08/14 04:00:00+00,2010,August,Saturday,21,Evening,D22,1,0,14,Islington-City Centre West (14),-79.5307612,43.64465526,1171
